code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
1409060257789,Jus d'orange,Minute Maid,,france,,,,unknown,,,,,
8888002189518,Minute maid mixed fruit,,,malaysia,,,,unknown,,unknown,,,
0025000130496,,Minute Maid,,united-states,,,,unknown,,unknown,,,
4902102099974,Drink ゆずはちみつ,Minute Maid,,japan,,,,unknown,,unknown,,,50.0
5449000319296,Minute maid pomme,Minute Maid,,luxembourg,,,,unknown,,,,,
6130003016365,minute maid,,,france,,,,unknown,,,,,
6130003016259,minute maid,,,france,,,,unknown,,,,,
5449000110800,minute maid multivitamin,Minute maid,,france,,,,unknown,,,,,
5449000319449,minute maid multi vitamine,minute maid,,france,,,,unknown,,,,,
4801981164868,minute maid (o) 180ml,,,philippines,,,,unknown,,,,,
5449000117397,jus minute maid orange 400ml btl,2975f,,france,,,,unknown,,,,,
5449000117410,jus minute maid pomme 400ml btl,2975f,,france,,,,unknown,,,,,
95704481229117521,"Burger King, Minute Maid Lemonade",Burger King,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,39.0,156.0
7476464578550399,"Burger King, Minute Maid Light Lemonade, 16 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.845
1956714491989906171,"Burger King, Minute Maid Light Lemonade, 20 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.676
757640229845649398,"Burger King, Minute Maid Light Lemonade, 29 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.466
316354004088674426606318,"Burger King, Minute Maid Light Lemonade, 38 Fl Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.356
4549127346993496859715,"Burger King, Minute Maid Orange Juice, 10 Oz",Burger King,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.72,17.6
32468004337928945145,"Carrabba's Italian Grill, Minute Maid Lemonade",Carrabba's Italian Grill,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,29.0,120.0
203354150440306479,"Chili's, Minute Maid Lemonade, Kids Cup",Chili's,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,23.0,96.0
8642054340775809084,"Chili's, Minute Maid Lemonade, Regular Cup",Chili's,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,39.0,164.0
448464985865539,"Chili's, Minute Maid Lemonade, To Go Cup",Chili's,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,62.0,260.0
60937735441897550457456,"Church's Chicken, Minute Maid Lemonade Lt, Large",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.451
4456690947997400090,"Church's Chicken, Minute Maid Lemonade Lt, Regular",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.615
131547389312029093,"Church's Chicken, Minute Maid Lemonade, Large",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.35,5.86
6457765449279931499724,"Church's Chicken, Minute Maid Lemonade, Regular",Church's Chicken,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.84,7.99
40413649523219532559,"Del Taco, Minute Maid Light Lemonade, Kids, 12 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.0,0.0
606573175944256321451,"Del Taco, Minute Maid Light Lemonade, Macho, 42 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.0,0.0
61333943447582352264,"Del Taco, Minute Maid Light Lemonade, Medium, 30 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.0,0.0
96970704345791302838,"Del Taco, Minute Maid Light Lemonade, Small, 20 Oz",Del Taco,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.0,0.0
8457654479786712347216,"Denny's, Minute Maid Orange Juice",Denny's,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.48,11.7
6064588495132455,"Denny's, Minute Maid Premium Berry Blend",Denny's,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.93,11.7
339245449803515056442,"El Pollo Loco, Minute Maid Lemonade, Large",El Pollo Loco,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.74,6.95
70701497971122066,"El Pollo Loco, Minute Maid Lemonade, Small",El Pollo Loco,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.78,11.1
98090724669721218,"Firehouse Subs, Minute Maid Lemonade, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.38,13.5
9226181651843484708903,"Firehouse Subs, Minute Maid Lemonade, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.84,7.38
61029493919621750,"Firehouse Subs, Minute Maid Lemonade, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.27,5.07
796316544074102768678,"Firehouse Subs, Minute Maid Lemonade, 44 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.922,3.69
8078364243140828078310,"Firehouse Subs, Minute Maid Light Lemonade, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,1.13
11368934009178878338,"Firehouse Subs, Minute Maid Light Lemonade, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
63618634582995923315,"Firehouse Subs, Minute Maid Light Lemonade, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.423
886148515430582713453931,"Firehouse Subs, Minute Maid Light Lemonade, 44 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.307
47502475890832784267,"Firehouse Subs, Minute Maid Light Pink Lemonade, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,1.13
2602185194683068646694,"Firehouse Subs, Minute Maid Light Pink Lemonade, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
1751004859121988,"Firehouse Subs, Minute Maid Light Pink Lemonade, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.423
99903512748087969,"Firehouse Subs, Minute Maid Light Pink Lemonade, 44 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.307
1940965343409095712481108,"Firehouse Subs, Minute Maid Pink Lemonade, 12 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.38,13.5
56944236745997548755,"Firehouse Subs, Minute Maid Pink Lemonade, 22 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.84,7.38
92915364008907459669,"Firehouse Subs, Minute Maid Pink Lemonade, 32 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.27,5.07
2816915504699022800538,"Firehouse Subs, Minute Maid Pink Lemonade, 44 Fl Oz",Firehouse Subs,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.922,3.69
42874473955265845065,"Friendly's, Minute Maid Lemonade",Friendly's,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,40.0,160.0
32364529547998434100323,"Golden Corral, Minute Maid Lemonade",Golden Corral,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.1,12.4
8852234282428854010761880,"Golden Corral, Minute Maid Light Lemonade",Golden Corral,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,1.13
16962494446725849847,"IHOP, Minute Maid Lemonade, 16 Fl Oz",IHOP,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.27,5.92
4519333451052591,"IHOP, Minute Maid Lemonade, 30 Fl Oz",IHOP,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.789,3.16
52737847946165403850,"In-N-Out Burger, Minute Maid Light Lemonade, 12 Oz",In-N-Out Burger,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.282,1.13
709603287044187320570072,"In-N-Out Burger, Minute Maid Light Lemonade, 22 Oz",In-N-Out Burger,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.0,0.0
6620960894786133000809,"In-N-Out Burger, Minute Maid Light Lemonade, 32 Oz",In-N-Out Burger,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.0,0.0
1399195645792897581,"In-N-Out Burger, Minute Maid Light Lemonade, 44 Oz",In-N-Out Burger,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,0.0,0.0
75308827104884268089405,"Jack In The Box, Minute Maid Lemonade, Large, 40 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.01,4.06
38267844232292331737,"Jack In The Box, Minute Maid Lemonade, Medium, 30 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.35,5.41
14738314414232599,"Jack In The Box, Minute Maid Lemonade, Small, 20 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.03,8.12
219780734040878381,"Jack In The Box, Minute Maid Lemonade, Value, 16 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.54,10.1
57053719497922902919758,"Jack In The Box, Minute Maid Light Lemonade, 16 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.845
2864432247985798957,"Jack In The Box, Minute Maid Light Lemonade, 20 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.676
41491635447428532317,"Jack In The Box, Minute Maid Light Lemonade, 30 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.451
78614204439540217812,"Jack In The Box, Minute Maid Light Lemonade, 40 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.338
9219444112136466020714,"Jack In The Box, Minute Maid Light Pink Lemonade, 16 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.845
99096749796164851408,"Jack In The Box, Minute Maid Light Pink Lemonade, 20 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.676
641945086953205,"Jack In The Box, Minute Maid Light Pink Lemonade, 30 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.451
95284634092441263,"Jack In The Box, Minute Maid Light Pink Lemonade, 40 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.338
25009433406561989563,"Jack In The Box, Minute Maid Pink Lemonade, 16 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.54,10.1
726251483234582875,"Jack In The Box, Minute Maid Pink Lemonade, 20 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.03,8.12
93304877672932302,"Jack In The Box, Minute Maid Pink Lemonade, 30 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.35,5.41
703078423299517032288453,"Jack In The Box, Minute Maid Pink Lemonade, 40 Fl Oz",Jack in the Box,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.01,4.06
3446515044828783154636,"Jason's Deli, Minute Maid Lemonade, 24 Oz",Jason's Deli,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.55,6.2
584939485436476960568,"Jason's Deli, Minute Maid Lemonade, 32 Oz",Jason's Deli,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.16,4.65
17086872049999483971,"Joe's Crab Shack, Minute Maid Lemonade",Joe's Crab Shack,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,97.0,400.0
332125971345498542648584,"Joe's Crab Shack, Minute Maid Lemonade, Kids",Joe's Crab Shack,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,53.0,220.0
577137415902846382,"Krystal, Minute Maid Orange Juice",Krystal,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,30.0,148.0
153414454122422,"LongHorn Steakhouse, Minute Maid Lemonade",LongHorn Steakhouse,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,26.0,104.0
5577989594940200,"Olive Garden, Minute Maid Limeade",Olive Garden,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,47.0,196.0
59942075449818196882,"On The Border, Minute Maid Lemonade",On the Border,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,,144.0
407359402808426944,"Red Lobster, Minute Maid Light Lemonade",Red Lobster,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,4.0,32.0
6632059344096724789,"Red Lobster, Minute Maid Raspberry Lemonade",Red Lobster,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,60.0,256.0
841320473135175,"Red Robin, Minute Maid Lemonade, Adult",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,32.0,132.0
875688354342494441828,"Red Robin, Minute Maid Lemonade, Kid",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,25.0,100.0
868650645285622319,"Red Robin, Minute Maid Light Lemonade, Adult",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.0,20.0
43966160870486955252,"Red Robin, Minute Maid Light Lemonade, Kid",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,2.0,12.0
595408774697012360405,"Sonic, Minute Maid Cranberry Limeade, Large",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,94.0,388.0
6897559478490470413839,"Sonic, Minute Maid Cranberry Limeade, Medium",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,62.0,256.0
36265832121946074405620566553,"Sonic, Minute Maid Cranberry Limeade, RT 44",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,127.0,524.0
343590445837526114,"Sonic, Minute Maid Cranberry Limeade, Small",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,36.0,148.0
2646319147097383252128132,"Sonic, Minute Maid Cranberry Limeade, Wacky Pack",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,26.0,108.0
915917444190033142,"Sonic, Minute Maid Cranberry, Large",Sonic,toppings-ingredients,united-states,,,,c,,,undefined,24.0,104.0
576261247254980574818,"Sonic, Minute Maid Cranberry, Medium",Sonic,toppings-ingredients,united-states,,,,c,,,undefined,16.0,68.0
8722666946237364050854,"Sonic, Minute Maid Cranberry, RT 44",Sonic,toppings-ingredients,united-states,,,,c,,,undefined,32.0,136.0
81516224581920602376,"Sonic, Minute Maid Cranberry, Small",Sonic,toppings-ingredients,united-states,,,,b,,,undefined,8.0,36.0
4655032743702447,"Sonic, Minute Maid Cranberry, Wacky Pack",Sonic,toppings-ingredients,united-states,,,,b,,,undefined,8.0,36.0
671835257945350648652667,"Sonic, Minute Maid Orange Juice, Medium",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,42.0,200.0
226548540596698961915,"Sonic, Minute Maid Orange Juice, Small",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,30.0,144.0
7198847899007762,"Sonic, Minute Maid, 100% Apple Juice, Box",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,19.0,84.0
32836474738316148126,"Steak 'N Shake, Orange Juice Minute Maid, 4 Fl Oz",Steak 'N Shake,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,9.3,40.6
960398349714553343,"Steak 'N Shake, Orange Juice Minute Maid, 8 Fl Oz",Steak 'N Shake,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,4.65,22.0
92988825411936011769271,"TGI Friday's, Minute Maid Lemonade",TGI Friday's,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,42.0,176.0
3151612240899313516,"Wendy's, Minute Maid Light Lemonade, Large",Wendy's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,8.0
116112910498859711341,"Wendy's, Minute Maid Light Lemonade, Medium",Wendy's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,4.0
7018494954345208573,"Wendy's, Minute Maid Light Lemonade, Small",Wendy's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,4.0
56996750490714289010526,"Whataburger, Minute Maid Light Lemonade, Kids, 16 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
8022966079400484918536986,"Whataburger, Minute Maid Light Lemonade, Large, 44 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
6465594350169987570,"Whataburger, Minute Maid Light Lemonade, Medium, 32 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.423
99896607847998568901742,"Whataburger, Minute Maid Light Lemonade, Small, 20 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.676
65071349968320074,"White Castle, Minute Maid Apple Juice",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.45,10.7
246277891940885515827707,"White Castle, Minute Maid Lemonade Lite, Gallon",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
5621875447922307808,"White Castle, Minute Maid Lemonade Lite, Kids",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
450876790546339167380947,"White Castle, Minute Maid Lemonade Lite, Large",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
89677085744493407745121,"White Castle, Minute Maid Lemonade Lite, Medium",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
53451733541085746239496,"White Castle, Minute Maid Lemonade Lite, Small",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.644
700186455679491678866582,"White Castle, Minute Maid Lemonade, Gallon",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.291,1.27
9258295209419790844082,"White Castle, Minute Maid Lemonade, Kids",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.72,14.9
639762744799855969855,"White Castle, Minute Maid Lemonade, Large",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.845,3.72
7182543843808703386649,"White Castle, Minute Maid Lemonade, Medium",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.13,4.96
88714354296433568511311,"White Castle, Minute Maid Lemonade, Small",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.77,7.73
4192824535007194,"White Castle, Minute Maid Orange Juice",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.72,17.6
8833262403397707819816,"Zaxby's, Minute Maid Lemonade, 12 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.38,14.7
8487420609458350311654,"Zaxby's, Minute Maid Lemonade, 22 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.84,7.99
486449014588651228736,"Zaxby's, Minute Maid Lemonade, 32 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.27,5.49
531672242493290637,"Zaxby's, Minute Maid Lemonade, 42 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.966,4.19
8009971144186293094510,"Zaxby's, Minute Maid Strawberry Lemonade, 12 Oz, Kiddie",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.82,11.3
974556804372653451163,"Zaxby's, Minute Maid Strawberry Lemonade, 22 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.84,7.99
30045237644402165,"Zaxby's, Minute Maid Strawberry Lemonade, 32 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.27,5.49
101993543546830003095,"Zaxby's, Minute Maid Strawberry Lemonade, 42 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.966,4.19
959516159480983927926119,"Joe's Crab Shack, Minute Maid Lemonade",Joe's Crab Shack,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,97.0,400.0
611955438469425939,"Joe's Crab Shack, Minute Maid Lemonade, Kids",Joe's Crab Shack,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,53.0,220.0
975560472448440073981680,"Krystal, Minute Maid Orange Juice",Krystal,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,30.0,148.0
3525446594754254,"LongHorn Steakhouse, Minute Maid Lemonade",LongHorn Steakhouse,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,26.0,104.0
5234093960642982702041,"Olive Garden, Minute Maid Limeade",Olive Garden,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,47.0,196.0
25625448691787602,"On The Border, Minute Maid Lemonade",On the Border,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,,144.0
396023124031348927100442,"Red Lobster, Minute Maid Light Lemonade",Red Lobster,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,4.0,32.0
153549648793212858,"Red Lobster, Minute Maid Raspberry Lemonade",Red Lobster,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,60.0,256.0
745184858096451256,"Red Robin, Minute Maid Lemonade, Adult",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,32.0,132.0
49513855145760825606,"Red Robin, Minute Maid Lemonade, Kid",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,25.0,100.0
58272943811858727,"Red Robin, Minute Maid Light Lemonade, Adult",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.0,20.0
4256654480936459,"Red Robin, Minute Maid Light Lemonade, Kid",Red Robin,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,2.0,12.0
33813944420823621234,"Sonic, Minute Maid Cranberry Limeade, Large",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,94.0,388.0
6014512914515664374,"Sonic, Minute Maid Cranberry Limeade, Medium",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,62.0,256.0
802668294006211090178,"Sonic, Minute Maid Cranberry Limeade, RT 44",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,127.0,524.0
2268374117022585756,"Sonic, Minute Maid Cranberry Limeade, Small",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,36.0,148.0
293713646471723172707,"Sonic, Minute Maid Cranberry Limeade, Wacky Pack",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,26.0,108.0
17895470113860333,"Sonic, Minute Maid Cranberry, Large",Sonic,toppings-ingredients,united-states,,,,c,,,undefined,24.0,104.0
4043912574082028749173,"Sonic, Minute Maid Cranberry, Medium",Sonic,toppings-ingredients,united-states,,,,c,,,undefined,16.0,68.0
678523445913310422,"Sonic, Minute Maid Cranberry, RT 44",Sonic,toppings-ingredients,united-states,,,,c,,,undefined,32.0,136.0
52716245965390363624,"Sonic, Minute Maid Cranberry, Small",Sonic,toppings-ingredients,united-states,,,,b,,,undefined,8.0,36.0
21721819341008742282266,"Sonic, Minute Maid Cranberry, Wacky Pack",Sonic,toppings-ingredients,united-states,,,,b,,,undefined,8.0,36.0
9346152250424983140664,"Sonic, Minute Maid Orange Juice, Medium",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,42.0,200.0
8105409838880488,"Sonic, Minute Maid Orange Juice, Small",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,30.0,144.0
867000461211718952310,"Sonic, Minute Maid, 100% Apple Juice, Box",Sonic,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,19.0,84.0
1346026448015623651,"Steak 'N Shake, Orange Juice Minute Maid, 4 Fl Oz",Steak 'N Shake,"beverages-and-beverages-preparations, beverages",united-states,,,,unknown,,,undefined,9.3,40.6
669494007476874,"Steak 'N Shake, Orange Juice Minute Maid, 8 Fl Oz",Steak 'N Shake,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,4.65,22.0
30435449938743051211,"TGI Friday's, Minute Maid Lemonade",TGI Friday's,"beverages-and-beverages-preparations, beverages",united-states,,,,e,,,undefined,42.0,176.0
594011464207650117038,"Wendy's, Minute Maid Light Lemonade, Large",Wendy's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,8.0
983198475671480383384,"Wendy's, Minute Maid Light Lemonade, Medium",Wendy's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,4.0
6528183467831286129,"Wendy's, Minute Maid Light Lemonade, Small",Wendy's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,4.0
10494449517653381441,"Whataburger, Minute Maid Light Lemonade, Kids, 16 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
11749381141450333795881,"Whataburger, Minute Maid Light Lemonade, Large, 44 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
625430110949912012986260,"Whataburger, Minute Maid Light Lemonade, Medium, 32 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.423
3878222546708277894675,"Whataburger, Minute Maid Light Lemonade, Small, 20 Oz",Whataburger,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.676
6327973834961353270780,"White Castle, Minute Maid Apple Juice",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.45,10.7
284344269676083996,"White Castle, Minute Maid Lemonade Lite, Gallon",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
8647554690341870687,"White Castle, Minute Maid Lemonade Lite, Kids",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
50265178261499120694053,"White Castle, Minute Maid Lemonade Lite, Large",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
77414974919487718823973,"White Castle, Minute Maid Lemonade Lite, Medium",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.0
