code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
9310155008211,Goodies grains & seeds crackers,Fantastic,"snacks, salty-snacks, appetizers, biscuits-and-crackers, crackers-appetizers, cracker-biscuits-with-grains-seeds",australia,,,,unknown,,,,,
90494680,Exotic,Fanta,"beverages-and-beverages-preparations, beverages",germany,,,,e,,,,,
7894900095104,Mistério,Fanta,,brazil,,,,unknown,,,,,
8595002109728,Slaný karamel,Fantasia,"dairies, fermented-foods, fermented-milk-products, desserts, dairy-desserts, fermented-dairy-desserts, yogurts","czech-republic, slovakia",,,Česko,c,,,,,
5000112517163,Fanta Strawberry & Kiwi,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, non-alcoholic-beverages, sweetened-beverages",germany,,Edeka,,e,4.0,,"Wasser, Zucker, Zitronensaft aus Zitronensaftkonzentrat (3%), Kohlensäure, natürliches Kiwiaroma mit anderen natürlichen Aromen, färbendes Lebensmittel (Konzentrat aus Karotte und Distel), Säuerungsmittel Citronensäure, Stabilisatoren (E414, E445)",,
5000112650730,Fanta,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages","germany, sweden",,,,e,4.0,,"Carbonated water, sugar, 6% orange juice from concentrate, acids (E330, E296), stabilizers (E414, E445), natural orange flavor with other natural flavors, acidity regulator (E331), sweetener acesulfame K, aspartame, sucralose), antioxidant (E300) ), dye (E16 Contains a source of phenylalanine)",,
2609811021525,Melange fantasia olives cuisinees,,,france,,,,unknown,,,,,
7894900027327,Kit Refrigerante Coca Cola Original Fanta Laranja 2l Cada,FANTA LARANJA,,brazil,,,,unknown,,,,,
7894900091014,Refrigerante Maracujá Fanta Garrafa 2l,FANTA MARACUJÁ,,brazil,,,,unknown,,,,,
7894900039061,Kit Refrigerante Coca Cola Original Laranja Fanta 2l Cada Leve Mais Pague Menos,COCA COLA,,brazil,,,,unknown,,,,,
7894900096002,Refrigerante Tutti Frutti Fanta Garrafa 2l,FANTA,,brazil,,,,unknown,,,,,
7894900031591,"Refrigerante Laranja Fanta Garrafa 2,5l Embalagem Econômica",FANTA,,brazil,,,,unknown,,,,,
7894900094022,Refrigerante Guaraná Zero Adição De Açúcar Fanta Garrafa 2l,FANTA,,brazil,,,,unknown,,,,,
7894900031157,Refrigerante Laranja Fanta Lata 310ml,FANTA,,brazil,,,,unknown,,,,,
7895144208442,"Bala Fanta Laranja Mentos Pacote 37,5g",MENTOS,,brazil,,,,unknown,,,,,
7894900093025,Refrigerante Guaraná Fanta Lata 220ml,SESTINI,,brazil,,,,unknown,,,,,
7894900031607,Refrigerante Laranja Fanta Garrafa 600ml,FANTA,,brazil,,,,unknown,,,,,
7894900051759,Fanta Uva 1 5l,FANTA UVA,,brazil,,,,unknown,,,,,
7894900094640,Kit 6 Refrigerantes Coca Cola Original 3 Guaraná Fanta 3 Laranja Fanta 200ml Cada Leve Mais Pague Menos,COCA COLA,"beverages-and-beverages-preparations, beverages, artificially-sweetened-beverages",brazil,,,,unknown,,,,,
7894900093278,"Refrigerante Guaraná Fanta Garrafa 1,5l",FANTA,,brazil,,,,unknown,,,,,
7894900033632,Fanta Laranja Garrafa Pet,FANTA,,brazil,,,,unknown,,,,,
7894900033564,Refrigerante Laranja Fanta Garrafa 500ml,FANTA,,brazil,,,,unknown,,,,,
7894900151510,Refrigerante Laranja Zero Adição De Açúcar Fanta Garrafa 2l,Fanta,,brazil,,,,unknown,,,,,
5900643047316,Fantasia z brzoskwiniami,,,poland,,,,unknown,,,,,
5449000212054,Fanta,Fanta,,france,,,,unknown,,,,,
0582597488435,Miel de fleurs,Fantasia,,ireland,,,,unknown,,,,,
8056149708361,The fantastic four,,dietary-supplements,italy,,,,,,unknown,,,
9310155010450,Rice Squares - Black Pepper Flavour,Fantastic,"snacks, salty-snacks, appetizers, biscuits-and-crackers, crackers-appetizers, glut",australia,,,,e,4.0,,"Rice (76%), Vegetable Oil (Antioxidant (307b)), Sugar, Modified Tapioca Starch (1442), Salt, Maltodextrin, Soy Sauce Powder, Black Pepper (0.5%), White Pepper, Antioxidant (307b), Flavour Enhancers (635). Contains soy. May contain traces of milk, egg and sesame. Suitable for vegetarians and vegans. No added MSG. No artificial colours or flavours.",6.2,
5000112604726,Fanta orange,"Fanta, Coca Cola","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages",germany,,,,d,4.0,,"Wasser, Zucker, Orangensaft aus Orangen saftkonzentrat (3%), Kohlensäure, Säuerungsmittel Äpfelsäure), Citrusextrakt, Citronensäure, SE412 und E445), Aroma, Antioxidationsmittel Säureregulator Natriumgluconat, Stabilisatoren (E414 Ascorbinsäure, Farbstoff Carotin.",,
5901529060078,Chałwa sezamowa fantazyjna,Kino!,,poland,,,,unknown,,,,,
5000112659559,Orange,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages",netherlands,can,,,d,4.0,,"Sprankelend water; sinaasappelsap uit Concentraat (6.5%); suiker; voedingszuren: appelzuur, natriumcitraten; natuurlijke sinaasappelaroma's met andere natuurlijke aroma's; zoetstoffen: natriumcyclamat, acesulfaam-K, sucralose; conserveermiddel: kaliumsorbaat; antioxidant: ascorbinezuur; wortelconcentraat; stabilisator: guarmeel; kleurstof: carotenen.",,
7501055383948,Fanta misterio,Fanta,,spain,,,,unknown,,,,,
5449000110305,FANTA  Pineapple flavoured drink 1.25 L,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",south-africa,,,,unknown,,,,,
5449000112774,FANTA  Grape flavoured drink Returnable 1.25 L,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",south-africa,,,,unknown,,,,,
5449000025234,FANTA Orange Returnable 1.25 L,Coca-Cola,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks",south-africa,,,,unknown,,,,,
3481294000742,Truffe fantaisie au chocolat,,,france,,,,unknown,,,,,
5900643047309,Fantazja Płynny Karmel,Danone,,"germany, united-states",,,,unknown,,,,,
7894900049831,Fanta Laranja Zero Lt 350 Ml 6/1,,,brazil,,,,unknown,,,,,
8711000487631,Cocoa Fantasy,JDE,,germany,,,,unknown,,,,,
9555589216256,Fanta Anggur,,,,,,,unknown,,unknown,,,
2608104016200,Guimauve fantaisie enrobée de chocolat au lait,,,france,,,,unknown,,,,,
0016008103377,FANTA Grape 2l,,,,,,,unknown,,unknown,,,
5449000139757,Fanta,Fanta,,,,,,unknown,,,1 litre,,
4002971845006,Almighurt Fantasie Blutorange,"Almighurt, Ehrmann","dairies, fermented-foods, fermented-milk-products, desserts, dairy-desserts, fermented-dairy-desserts, yogurts, flavoured-fermented-dairy-desserts, flavoured-yogurts",germany,,,,c,4.0,,"JOGHURT mild, Wasser, Zucker, Blutorangensaft aus Blutorangensaftkonzentrat 4,3 %, modifizierte Stärke, Verdickungsmittel (Pektine, Guarkernmeh), Aroma, Farbstoffe (Paprikaextrakt, E 120).",,
5000112659283,Cassis,Fanta,,netherlands,,,,unknown,,,"9283 20 Con Frisdrank met zwarte bessensap, hgredienten sprankelend water, suiker, zwarte be sapconcentraat (5), voedingszuur: citroenzuur Kleur sthocyanens natuurlijke zwarte bessenarod Unserveermiddel kaliumsorbaat VOEDINGSWAARDE ww www.verzadigde vetzuren gleden or sikers Futten Vot 250mle FANTA Cassis 191478113 M 10.90 10.90 21/18/3 - Ten minste houdbaar tot: zie bodem blik. od, droog en geurvrij bewaren. 221 The Coca-Cola Company, Co Coca Cola Europacific Partners Nederland B Footus 8775,3009 AT Rotterdam. 990-26222652 fanta. 60",,
3266051020108,Bebe Soufflage - Meringue Fantaisie,,,france,,,,unknown,,,,,
8008660890049,Fantasy Confiture Extra De Framboises,"Fantasy, Menz & Gasser","plant-based-foods-and-beverages, plant-based-foods, breakfasts, spreads, plant-based-spreads, sweet-spreads, fruit-and-vegetable-preserves, jams, berry-jams",france,,,,unknown,4.0,,"Framboises 45%, sucre, sirop de glucose-fructose, gélifiant : pectine, correcteur d’acidité : acide citrique et citrate de calcium",,
9120018539055,Fanta Tropicool,,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",germany,,,,unknown,,,,,
00006900,Truffes Fantaisie Biologiques,,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles","france, germany",,,,unknown,,,,,
0049000004540,Fanta zero sugar,Fanta,,united-states,,,,unknown,,unknown,,,
9444143308165,Fanta zero,"Fanta, Fanta-light",,france,,,,unknown,,,,,
3481291022846,Truffes fantaisie,Chocolat mathez,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles",france,,,,e,,,,,
5000112519877,Fanta Raspberry zero sugar,Fanta,,united-kingdom,,,,unknown,,,,,
3481291020378,Truffes Fantaisie,,,france,,,,unknown,,,,,
0860066831273,fanta,,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas",germany,,,,unknown,,,,,
5449000161345,Fanta Tropical,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas",germany,,,,unknown,,,"• Нето-количина: Sasia neto: ANTA 450 ml Освежителен безалко Состојки: вода, шеќер, сокра концентрат (2,80, јаглер киселина лимонска киселина, ароми, конзерванс: калиум сорбат, станка глицерол естери на смола од дрва, гума арабика и гуар гума, антиоксида киселина. Употребливо до датумот е означен на пакувањето. Да се чува на суво и партне заштитено од замрзнување и директна сончева светлина. / Pije freskuese / freskouse jalkovile suje steger, leng portokali nga koncentrati (2,8%), dioksid karboni, acidifikues/ acid: acid citil, andines nes, sorbat kaliumi, stabilizues: estere glicerolit nga kolofonët e drurit, gomë akacie / akace ma antioksidues: acid askorbik. Për përdorim deri më/Të përdoret më së largu deri më i shënuar n date dhe të thatë, i mbrojtur nga ngrirja dhe larg rrezeve të diellit. HYIPMTMBHM BPEDHOCO slim breprijal Energil/ Mera energjetke. 277 kJ/53 кса. Масти / Упфута. О д. од кои застен кат 6. (Референтен внес за просечен возрасен човек /(*) Referenca e marre per nje te mini mesteross блог 0 g Јаглехидрати / Karbohidrate: 13,2 д. од кои шеќери / prej te cilave sheger: 13,2 д. Простыни person femoshes mesatare (8400 kJ /",,
3481292400582,Truffes fantaisie biologiques Crêpe dentelle,Chocolat Mathez,,france,,,,unknown,,,,,
6016600014273,Fanta pineapple,,,france,,,,unknown,,,,,
3481294501775,Truffes fantaisie,,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles",france,,,,e,,,,,
0444545054669,Foie gras fantaisie de bloc du sud ouest,,,,,,,unknown,,unknown,,4.8,525.0
3481294500563,Truffe fantaisie nature,,,france,,,,unknown,,,,,
7896052607044,Refrigerante Guaraná Zero Adição de Açúcar Fanta Lata 350ml,,snacks,,,,,a,,,"Água gaseificada, extrato de guaraná, aroma sintético idêntico ao natural, acidulante ácido cítrico, edulcorantes ciclamato de sódio (67mg) e sacarina de sódio (11mg) por 100ml, corante caramelo IV, reguladores de acidez citrato de potássio e citrato de sódio, conservadores sorbato de potássio e benzoato de sódio.",0.0,0.0
3481292400544,Truffes fantaisie,,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles",france,,,,e,,,,,
0026169039033,perfume,Body Fantasies,,,,,,unknown,,unknown,,,
3173287639748,Truffes fantaisie,,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles",france,,,,e,,,,,
8935049501688,Fanta raisin,Fanta,,france,,,,unknown,,,,,
3481290032259,Truffes fantaisie fèves de cacao,Mathez,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles",france,,,,e,,,,,
3481294501232,Truffe fantaisie,,,france,,,,unknown,,,,,
7771609002261,Fanta sabor Guaraná,"Fanta,Coca-Cola","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, non-alcoholic-beverages, sodas, fruit-sodas, flavoured-drinks, sweetened-beverages",bolivia,,,"Cochabamba,Bolivia",unknown,4.0,,"Agua carbonatada, azúcar, saborizantes naturales, regulador de la acidez (SIN 330), colorante (SIN 150d), sustancias conservadoras (SIN 211, SIN 202), extracto de guaraná, edulcorantes (SIN 950 ASPARTAME (0.007%), SIN 951 ACESULFAME K (0.006%)).",,
8851959144183,น้ำอัดลมกลิ่นผลไม้,"แฟนต้า น้ำเขียว กลิ่นฟรุตพันช์,FANTA","beverages, carbonated-drinks, sodas",thailand,,,,b,4.0,,"ส่วนประกอบที่สำคัญ น้ำตาล 4.5% สารให้ก๊าซคาร์บอนไดออกไซด์ (INS290) สารควบคุมความเป็นกรด (INS330) วัตถุกันเสีย (INS211) สารให้ความหวาน (ซูคราโลสและแอซีซัลเฟม โพแทสเซียม) สีสังเคราะห์ (INS102,INS133) แต่งกลิ่นเลียนธรรมชาติ",0.72,2.8
3290041000948,Truffes fantaisie,,,france,,,,unknown,,,,,
3441331524181,Truffes fantaisies Bio,,,france,,,,unknown,,,,,
0860046665928,Fanta Lemon zero,Gsnta,"beverages-and-beverages-preparations, beverages",germany,,,,unknown,,,,,
4316268489447,Sandwich Classic,ICE Fantasy,"desserts, frozen-foods, frozen-desserts, ice-creams-and-sorbets, ice-creams, ice-cream-sandwiches",germany,,,,d,4.0,,"81% Bourbon-Vanilleeis (entrahmte _Milch_, _Molkenerzeugnis_, Glukosesirup, Kokosfett, Zucker, Emulgator: Mono - und Diglyceride von Speisefettsäuren; Stabilisator: Johannisbrotkernmehl, Guarkernmehl; Bourbon-Vanilleextrakt), 15% kakaohaltige Fettglasur (pflanzliche Fette [Kokos, Palm, Zucker, 11% fettarmer Kakao, Emulgator: Lecithine [enthält _Soja_]), 4% Waffel (_Weizenmehl_, Palmöl, Zucker, _Weizengluten_, Emulgator: Lecithine [enthält _Soja_]; Backtriebmittel: Natriumcarbonate; Speisesalz)",,
3481292301568,Truffes Fantaisie,Mathez,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles",france,,,,e,,,,,
8423236002587,Sucette fantaisie,,,france,,,,unknown,,,,,
9310155648073,2 Minute Noodles Oriental,Fantastic,,,,,,unknown,,unknown,,,
8992761145033,Fanta Strawberry 250ml,Coca-cola,"beverages, carbonated-drinks, sodas, sweetened-beverages, id:cocacola, id:fanta",,,,,c,,,"AIR BERKARBONASI, GULA, PENGATUR KEASAMAN (ASAM SITRAT), PERISA SINTETIK, PEMANIS BUATAN (ASESULFAM-K SUKRALOSA), PENGAWET (NATRIUM BENZOAT), PEWARNA SINTETIK (KARMOISIN CI NO. 14720 & KUNING FCF CI 15985), BUBUK STROBERI (0.005%). 50 kkal SANG 11 25mg 2% www.Ada MENGANDUNG PEMANIS BUATAN, DISARANKAN TIDAK DIKONSUMSI OLEH ANAK DI BAWAH 5 (LIMA) TAHUN, IBU HAMIL DAN IBU MENYUSUI. E FANTA OX 3 500 90",4.4,20.0
5449000090096,Fanta Passion,Fanta,,france,,,,unknown,,,,,
3843800000002,Truffes fantaisies noisettes,,,france,,,,unknown,,,,,
5449000319630,,Fanta,"beverages-and-beverages-preparations, beverages, artificially-sweetened-beverages, Fanta Zero Sugar à l'ananas et au pamplemousse",luxembourg,,,,c,4.0,,"Sprankelend water; vruchtensap uit concentraat 5% (ananas, pompelmoes); voedingszuur: citroenzuur; zuurteregelaar: natriumcitraten; zoetstoffen: aspartaam, acesulfaam-K; aroma’s; conserveermiddel: kaliumsorbaat; antioxidant: ascorbinezuur; stabilisatoren: guarpitmeel, glycerolesters van houthars; kleurstof: carotenen.",,
6936782131110,carpeta de  oso tiponsobre,fantastic,,,,,,unknown,,unknown,,,
9400559003018,orange,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks",new-zealand,,,,unknown,,,,,32.8
6130003015962,Fanta mangue,Fanta,,,,,,unknown,,unknown,,,
9799223019609,Fanta,,,,,,,unknown,,unknown,,,
5000112532128,Fanta,Fanta,,france,,,,unknown,,,,,
5449000322944,Fanta,Fanta,,"argentina, morocco",,,,unknown,,,,,
2608106015812,Guimauve fantaisie enrobée de chocolat blanc,,,france,,,,unknown,,,,,
2608105017381,Guimauve fantaisie enrobée de chocolat noir,,,france,,,,unknown,,,,,
0541190540100,Seaweed Rice Crackers,Fantastic,,germany,,,,unknown,,,,,
7622202019364,Fantastic Friends,Cote d’Or,,switzerland,,,,unknown,,,,,
0067000011733,Zero Sugar Naturally Flavoured Sparkling Beverage,Fanta,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, diet-beverages, diet-sodas",canada,,Urban Fare,"Calgary,Alberta,Canada",c,4.0,,"Carbonated water, Citric acid, Natural flavour, Caramel colour, Sodium citrate, Malic acid, Potassium benzoate, Sucralose, Acesulfame-potassium, Allura red, Brilliant blue.",,
0067000011726,Zero Sugar Naturally Flavoured Sparkling Water Beverage,Fanta,"beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, diet-beverages, diet-sodas",,,Urban Fare,"Calgary,Alberta,Canada",c,4.0,not-applicable,"Carbonated water, Citric acid, Natural flavour, Caramel colour, Sodium citrate, Malic acid, Poyassium benzoate, Sucralose, Acesulfame-potassium, Allura red, Brilliant blue.",0.0,0.0
3481290001392,Truffe fantaisie nature,,,france,,,,unknown,,,,,
5449000258304,Fanta Orange,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks",,,,,unknown,4.0,,"Carbonated Water, Sugar, Acidulants (Citric Acid, Malic Acid), Emulsifiers (Gum Arabic, Sucrose Acetate Isobutyrate, and Glycerol Ester of Wood Rosin), Acidity Regulators (Magnesium Lactate, Tricalcium Citrate), Preservative (Sodium Benzoate), Sweeteners (Sucralose (183 mg/L) and Acesulfame Potassium (18 mg/L)).",4.5,18.0
5400101104136,Carrefour Original Galettes Parisiennes Fantaisie Cacao 22 Pièces,"Carrefour,Carrefour Original","snacks, sweet-snacks, biscuits-and-cakes, cakes, pastries, waffles","belgium, france",,Carrefour,,e,4.0,,"Farine de blé, fantaisie au cacao 24% (sucre, graisses végétales (palme, palmiste, coco ; en proportion variable), cacao** maigre en poudre 3,3%, arôme naturel de vanille, émulsifiants : lécithine de soja - tristéarate de sorbitane), margarine (huiles végétales (palme, colza), graisse de palme, eau, sel, arôme naturel, émulsifiants : lécithine de soja - mono - et diglycérides d'acides gras, acidifiant : acide citrique, colorant : bêta-carotène issu de Blakeslea trispora), sucre, oeufs, sel, arôme, émulsifiant : lécithine de soja, poudre à lever : carbonate acide d'ammonium. Peut contenir des traces de lait.**Certifié Rainforest Alliance. Plus d'informations sur ra.org",,
5449000039651,Fanta fioletowa,Fanta,"beverages, carbonated-drinks, sodas",poland,,,,unknown,,,,,
0044111547849,,Fanta,,germany,,,,unknown,,,,,
0613269676598,Fanta zero,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks",poland,,,,unknown,,,,,
8056149708361,The fantastic four,Goovi,dietary-supplements,italy,,,,not-applicable,,,,,
5000112520095,Raspberry taste zero sugar,Fanta,"beverages-and-beverages-preparations, beverages, carbonated-drinks, artificially-sweetened-beverages, sodas, diet-beverages, diet-sodas",netherlands,,,,c,4.0,,"Sprankelend water; vruchtensap uit concentraat 3.1% (citroen 3.0%, framboos 0.1%); voedingszuren: citozuur, natriumcitraat, appelzuur; concentraten van zoete aardappel en wortel; zoetstoffen: cyclamaat; acesulfame-K, sucralose; conserveermiddel: kaliumsorbaat; natuurlijke aroma's.",0.5,2.0
2608104016408,Guimauve fantaisie,,,france,,,,unknown,4.0,,"Sirop de glucose-fructose, chocolat au lait 30% (sucre, beurre de cacao, pâte de cacao, LAIT entier an poudra, émulsifiant : lécithines, arôme natural de vanille), sirop de glucose, sucre, gélatine, arôme. Traces possibles de gluten, soja et sulfites. Fabriqué en France.",,
5000112669862,,Fanta,,turkey,,,,unknown,,,,0.3,2.0
3481292301544,Mademoiselle Truffes fantaisie,,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, bonbons, chocolate-truffles",france,,,,unknown,3.0,,"Chocolat noir 74% (pâte de cacao*, sucre*, beurre de cacao*, vanille en poudre*), matière grasse végétale (coprah*), cacao en poudre*. 74% de chocolat à 55% de cacao. *Produits issus de l'agriculture biologique. Traces éventuelles de gluten, amandes, lait, noisettes, œufs, pistaches et soja.",,
3481291014964,Truffe fantaisie,,,france,,,,unknown,,,,,
2608105014762,Guimauve fantaisie enrobée de chocolat noir,,,france,,,,unknown,4.0,,"Sirop de glucose-fructose, chocolat noir 30% (sucre, pâte de cacao, beurre de cacao, émulsifiant lécithines, arôme naturel de vanille). sirop de glucose, sucre, gélatine, arôme. Traces possibles de gluten, lait, soja et sulfites Fabriqué en France.",,
5017726432614,Fanta pineapple en grapefruit,Fanta,"beverages, carbonated-drinks, sodas",belgium,,,,unknown,,,,,
2608106008791,gimauve fantaisie enrobée de chocolat blanc,,,france,,,,unknown,,,,,
2608104009387,guimauve fantaisie enrobée de chocolat au lait,,,france,,,,unknown,4.0,,"Sirop de glucose-fructose, chocolat au lait 30% (sucre, beurre de cacao, pâte de cacao, LAIT entier en poudre, émulsifiant : lecithines, arôme naturel de vanille), sirop de glucose, sucre, gélatine, arôme. Traces possibles de gluten, soja et sulfites. Fabriqué en France.",,
0073390910372,mentos fanta orange,,,canada,,,,unknown,4.0,unknown,"sugars (sugar, wheat syrup, orange juice concentrate, maltodextrin) coconut oil citric acid corn starch natural and artificial flavours cocoa butter. de sucrose esters of fatty acids gellan gum carnauba wax cellulose gum carotene. gum arabic. contains: wheat.",,
4270000233326,Fanta,,,germany,,,,unknown,,,,,
59492580,Fanta portocale 0.5,"Fanta, Cadia, Coca-Cola, Coca-Cola Company","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, orange-soft-drinks, sweetened-beverages, ro:Suc-de-portocale, ro:suc de portocale",romania,,,,e,4.0,,"Apa, zahăr, sirop de fructoză-glucoză, suc de portocale din concentrat (5%), dioxid de carbon, Gräsim acidifiant acid citric, arome naturale de din care acizi grasi portocale cu alte arome naturale, antioxidant saturati acid ascorbic, colorant caroteni, stabilizator Glucide: guma de guar. A se consuma de preferință din care zaharur inainte de: vezi pe ambalaj (primul rând). A se Proteine: păstra la loc răcoros, ferit de soare. Ambalaj de Sare: unică folosintă. S.C. COCA-COLA HBC ROMÂNIA (*) Consumul de refen Cladirea 023, Etaj 1, Voluntari, Jud. Ilfov. 6 S.R.L., Şos. Bucuresti Nord, Nr. 10, (8400 kJ/2000 kcal Produs cu autorizarea The Coca-Cola Company. FANTA.ro 0800-080-000 Te (**) STICLA, EXCLUZ un produs de c Sunt o sticla real",,
8711000487648,Cocoa Fantasy Dark,Jacobs Douwe Egberts,"beverages-and-beverages-preparations, beverages",germany,,,,e,,,,,
5000112510379,Fanta Lemon (light),"Coca Cola, Fanta","beverages-and-beverages-preparations, beverages, artificially-sweetened-beverages, erfrischungsgetranke, fruchtgetranke, fruchtlimonaden, getranke, kohlensaurehaltige-getranke, pflanzliche-getranke, pflanzliche-lebensmittel-und-getranke, softdrinks, zitronenlimonaden",germany,,"kaufland,lidl,rewe,penni,aldi,norma,edeka,Karadak",Berlin,d,4.0,,"Wasser, Zitronensaft aus Zitronensaftkonzentrat (6%) Zucker, Kohlensäure, Antioxidationsmittel Ascorbinsäure, Säuerungsmittel (Apfelsäure, Citronensäure), Säureregu lator Natriumcitrate, Süßungsmittel (Acesulfam K, Aspartam Neohesperidin DC), Stabilisatoren (E414, E445), natürliches Zitronenaroma mit anderen natürlichen Aromen, Farbstoff E160a. Enthält eine Phenylalaninquelle.",,
4902102146326,ゴールデン グレープ Golden grape,Fanta,,finland,,,,unknown,,,,11.0,44.0
3481291018382,Truffes Fantaisie,,,france,,,,unknown,,,,,
2608104017382,Guimauve fantaisie enrobée de chocolat au lait,,,france,,,,unknown,,,,,
5740800879462,Fanta zero,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, artificially-sweetened-beverages, sodas, fruit-sodas, orange-soft-drinks",belgium,,,,unknown,,,,,
5449000286949,Fanta lemon,Fanta,"plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas",belgium,,,,unknown,,,,,
8901725016296,Dark Fantasy Bourbon Biscuit,Sunfeast,"snacks, sweet-snacks, biscuits-and-cakes, biscuits-and-crackers, biscuits, chocolate-biscuits",india,,,,e,4.0,,"MAIDA (REFINED WHEAT FLOUR), SUGAR (35.0%), REFINED PALM OIL, COLOURS (150a, 150c, 150d, 129), STARCH, COCOA SOLIDS (1.8%), RAISING AGENTS [503(ii), 500(ii), 450(i)], ARTIFICIAL FLAVOURING SUBSTANCES (VANILLA, CHOCOLATE), EMULSIFIERS [MONO AND DIGLYCERIDES OF FATTY ACIDS (FROM PALM OIL), LECITHIN (SOY), POLYSORBATE 60 (FROM PALM)], IODIZED SALT, NATURE IDENTICAL FLAVOURING SUBSTANCES (CHOCOLATE), PLAIN CHOCOLATE (0.01%).",,
6130003015146,Fanta DZ,Fanta,"beverages-and-beverages-preparations, beverages, sweetened-beverages",france,,,,d,,,,,
5942321000206,Fanta portocale 2l,Fanta,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, sodas, fruit-sodas, sweetened-beverages, Soft Drinks",romania,,,,e,4.0,,"Water, sugar, fruit syrup, orange concentrate (5%), carbon dioxide, citric acid, natural orange flavor with other flavors, ascorbic acid, coloring carotenes, guar gum stabilizer.",,
2608105019941,Guimauve fantaisie chocolat noir,,"snacks, sweet-snacks, cocoa-and-its-products, confectioneries, chocolate-candies, candies, marshmallows, marshmallows-coated-with-chocolate",france,,,,unknown,,,,,
8008660890216,Abricots,Fantasy,"plant-based-foods-and-beverages, plant-based-foods, breakfasts, spreads, plant-based-spreads, sweet-spreads, fruit-and-vegetable-preserves, jams, apricot-jams",netherlands,,,,unknown,,,C Le lait Chima 27/01/09 01:58 L. S2500009C Confiture extra d'abricots Extra confituur abrikozen ALLÉGÉE EN SUCRE* Fantasy 360 ge MET MINDE SUIKER IN D A M,,
8005158003134,Fantasy point 3,Sgattoni,"seafood, frozen-foods, frozen-seafood",italy,,,,unknown,,,,,
